lot,wafer,test_site,die_column,die_row,timestamp,device_name,dc_bias_v,current_at_minus_1v_a,current_at_0v_a,current_at_plus_1v_a,wavelength_start_nm,wavelength_stop_nm,point_count,il_min_db,il_max_db,il_mean_db,extinction_ratio_db,wavelength_at_min_il_nm,wavelength_at_max_il_nm,modulation_null_count,modulation_fsr_nm,modulation_mean_abs_dlambda_dv_nm_per_v,modulation_mean_dlambda_dv_nm_per_v,modulation_dlambda_dv_by_null_nm_per_v,modulation_null_wavelengths_0v_nm,modulation_r2_by_null,vpi_mean_v,vpi_min_v,vpi_max_v,vpi_by_null_v,source_file
HY202103,D24,DCM_LMZO,-1,-4,20190531_151815,MZMOTE_LULAB_380_500,-2.0,1.203047e-10,1.236145e-10,1.222319e-10,1279.9796,1339.9875,6000,-45.6092643737793,-7.722248554229736,-19.05915922776858,37.88701581954956,1339.2154,1294.7869,7,3.25911,0.00668653,0.00586204,-0.002886;-0.000000;0.005497;0.031703;0.000400;0.002383;0.003937,1280.5917;1290.0329;1299.4728;1309.3540;1319.0470;1329.1338;1339.2433,0.428571;0.000000;0.156237;0.371463;0.000833;0.016872;0.031853,5.74307e+11,51.4009,4.02015e+12,564.696988;4020149693270.852051;296.436569;51.400861;4073.885416;683.865657;413.892568,"data\HY202103\D24\20190531_151815\HY202103_D24_(-4,-1)_LION1_DCM_LMZO.xml"
HY202103,D24,DCM_LMZO,-1,-4,20190531_151815,MZMOTE_LULAB_380_500,-1.5,1.203047e-10,1.236145e-10,1.222319e-10,1279.9792,1339.9881,6000,-45.69607162475586,-7.772531509399414,-19.044822799364727,37.923540115356445,1339.2458,1294.7681,7,3.25911,0.00668653,0.00586204,-0.002886;-0.000000;0.005497;0.031703;0.000400;0.002383;0.003937,1280.5917;1290.0329;1299.4728;1309.3540;1319.0470;1329.1338;1339.2433,0.428571;0.000000;0.156237;0.371463;0.000833;0.016872;0.031853,5.74307e+11,51.4009,4.02015e+12,564.696988;4020149693270.852051;296.436569;51.400861;4073.885416;683.865657;413.892568,"data\HY202103\D24\20190531_151815\HY202103_D24_(-4,-1)_LION1_DCM_LMZO.xml"
HY202103,D24,DCM_LMZO,-1,-4,20190531_151815,MZMOTE_LULAB_380_500,-1.0,1.203047e-10,1.236145e-10,1.222319e-10,1279.9803,1339.99,6000,-45.80363464355469,-7.695992469787598,-19.040949200471243,38.10764217376709,1339.246,1294.7875,7,3.25911,0.00668653,0.00586204,-0.002886;-0.000000;0.005497;0.031703;0.000400;0.002383;0.003937,1280.5917;1290.0329;1299.4728;1309.3540;1319.0470;1329.1338;1339.2433,0.428571;0.000000;0.156237;0.371463;0.000833;0.016872;0.031853,5.74307e+11,51.4009,4.02015e+12,564.696988;4020149693270.852051;296.436569;51.400861;4073.885416;683.865657;413.892568,"data\HY202103\D24\20190531_151815\HY202103_D24_(-4,-1)_LION1_DCM_LMZO.xml"
HY202103,D24,DCM_LMZO,-1,-4,20190531_151815,MZMOTE_LULAB_380_500,-0.5,1.203047e-10,1.236145e-10,1.222319e-10,1279.9806,1339.9905,6000,-45.523555755615234,-7.697131633758545,-19.03553014643987,37.82642412185669,1339.2463,1294.7887,7,3.25911,0.00668653,0.00586204,-0.002886;-0.000000;0.005497;0.031703;0.000400;0.002383;0.003937,1280.5917;1290.0329;1299.4728;1309.3540;1319.0470;1329.1338;1339.2433,0.428571;0.000000;0.156237;0.371463;0.000833;0.016872;0.031853,5.74307e+11,51.4009,4.02015e+12,564.696988;4020149693270.852051;296.436569;51.400861;4073.885416;683.865657;413.892568,"data\HY202103\D24\20190531_151815\HY202103_D24_(-4,-1)_LION1_DCM_LMZO.xml"
HY202103,D24,DCM_LMZO,-1,-4,20190531_151815,MZMOTE_LULAB_380_500,0.0,1.203047e-10,1.236145e-10,1.222319e-10,1279.9807,1339.9903,6000,-45.61491394042969,-7.6917009353637695,-19.020296716372172,37.92321300506592,1339.2664,1294.7891,7,3.25911,0.00668653,0.00586204,-0.002886;-0.000000;0.005497;0.031703;0.000400;0.002383;0.003937,1280.5917;1290.0329;1299.4728;1309.3540;1319.0470;1329.1338;1339.2433,0.428571;0.000000;0.156237;0.371463;0.000833;0.016872;0.031853,5.74307e+11,51.4009,4.02015e+12,564.696988;4020149693270.852051;296.436569;51.400861;4073.885416;683.865657;413.892568,"data\HY202103\D24\20190531_151815\HY202103_D24_(-4,-1)_LION1_DCM_LMZO.xml"
HY202103,D24,DCM_LMZO,-1,-4,20190531_151815,MZMOTE_LULAB_380_500,0.5,1.203047e-10,1.236145e-10,1.222319e-10,1279.9804,1339.9907,6000,-45.74956512451172,-7.738504409790039,-19.028173589229585,38.01106071472168,1339.2161,1294.7888,7,3.25911,0.00668653,0.00586204,-0.002886;-0.000000;0.005497;0.031703;0.000400;0.002383;0.003937,1280.5917;1290.0329;1299.4728;1309.3540;1319.0470;1329.1338;1339.2433,0.428571;0.000000;0.156237;0.371463;0.000833;0.016872;0.031853,5.74307e+11,51.4009,4.02015e+12,564.696988;4020149693270.852051;296.436569;51.400861;4073.885416;683.865657;413.892568,"data\HY202103\D24\20190531_151815\HY202103_D24_(-4,-1)_LION1_DCM_LMZO.xml"
HY202103,D24,DCM_LMZO,-4,0,20190531_151815,MZMOTE_LULAB_380_500,-2.0,1.223995e-10,1.259187e-10,1.327059e-10,1279.9774,1339.9883,6000,-44.55005645751953,-7.104990005493164,-19.237546781937283,37.44506645202637,1332.4039,1297.5433,6,3.84151,0.00232381,0.000820952,-0.002829;0.000000;0.002800;-0.001680;0.000583;0.006051,1283.2439;1292.9922;1302.4136;1312.4086;1322.3246;1332.4215,0.428571;0.000000;0.102041;0.154286;0.009524;0.049328,6.36899e+12,317.405,3.82139e+13,679.054503;38213942800732.070312;685.983631;1143.306052;3295.411560;317.405079,"data\HY202103\D24\20190531_151815\HY202103_D24_(0,-4)_LION1_DCM_LMZO.xml"
HY202103,D24,DCM_LMZO,-4,0,20190531_151815,MZMOTE_LULAB_380_500,-1.5,1.223995e-10,1.259187e-10,1.327059e-10,1279.9775,1339.9878,6000,-44.585472106933594,-7.1413445472717285,-19.256671183983485,37.444127559661865,1332.3817,1297.5234,6,3.84151,0.00232381,0.000820952,-0.002829;0.000000;0.002800;-0.001680;0.000583;0.006051,1283.2439;1292.9922;1302.4136;1312.4086;1322.3246;1332.4215,0.428571;0.000000;0.102041;0.154286;0.009524;0.049328,6.36899e+12,317.405,3.82139e+13,679.054503;38213942800732.070312;685.983631;1143.306052;3295.411560;317.405079,"data\HY202103\D24\20190531_151815\HY202103_D24_(0,-4)_LION1_DCM_LMZO.xml"
HY202103,D24,DCM_LMZO,-4,0,20190531_151815,MZMOTE_LULAB_380_500,-1.0,1.223995e-10,1.259187e-10,1.327059e-10,1279.9783,1339.9868,6000,-44.61237716674805,-7.148515701293945,-19.26029102039337,37.4638614654541,1332.4522,1297.5235,6,3.84151,0.00232381,0.000820952,-0.002829;0.000000;0.002800;-0.001680;0.000583;0.006051,1283.2439;1292.9922;1302.4136;1312.4086;1322.3246;1332.4215,0.428571;0.000000;0.102041;0.154286;0.009524;0.049328,6.36899e+12,317.405,3.82139e+13,679.054503;38213942800732.070312;685.983631;1143.306052;3295.411560;317.405079,"data\HY202103\D24\20190531_151815\HY202103_D24_(0,-4)_LION1_DCM_LMZO.xml"
HY202103,D24,DCM_LMZO,-4,0,20190531_151815,MZMOTE_LULAB_380_500,-0.5,1.223995e-10,1.259187e-10,1.327059e-10,1279.9783,1339.9882,6000,-44.5704345703125,-7.1382856369018555,-19.26458186395963,37.432148933410645,1332.4329,1297.5134,6,3.84151,0.00232381,0.000820952,-0.002829;0.000000;0.002800;-0.001680;0.000583;0.006051,1283.2439;1292.9922;1302.4136;1312.4086;1322.3246;1332.4215,0.428571;0.000000;0.102041;0.154286;0.009524;0.049328,6.36899e+12,317.405,3.82139e+13,679.054503;38213942800732.070312;685.983631;1143.306052;3295.411560;317.405079,"data\HY202103\D24\20190531_151815\HY202103_D24_(0,-4)_LION1_DCM_LMZO.xml"
HY202103,D24,DCM_LMZO,-4,0,20190531_151815,MZMOTE_LULAB_380_500,0.0,1.223995e-10,1.259187e-10,1.327059e-10,1279.9784,1339.989,6000,-44.57236099243164,-7.113091945648193,-19.270755994399387,37.45926904678345,1332.424,1297.5223,6,3.84151,0.00232381,0.000820952,-0.002829;0.000000;0.002800;-0.001680;0.000583;0.006051,1283.2439;1292.9922;1302.4136;1312.4086;1322.3246;1332.4215,0.428571;0.000000;0.102041;0.154286;0.009524;0.049328,6.36899e+12,317.405,3.82139e+13,679.054503;38213942800732.070312;685.983631;1143.306052;3295.411560;317.405079,"data\HY202103\D24\20190531_151815\HY202103_D24_(0,-4)_LION1_DCM_LMZO.xml"
HY202103,D24,DCM_LMZO,-4,0,20190531_151815,MZMOTE_LULAB_380_500,0.5,1.223995e-10,1.259187e-10,1.327059e-10,1279.979,1339.9922,6000,-44.6854362487793,-7.105119705200195,-19.268295125404993,37.5803165435791,1332.4018,1297.5206,6,3.84151,0.00232381,0.000820952,-0.002829;0.000000;0.002800;-0.001680;0.000583;0.006051,1283.2439;1292.9922;1302.4136;1312.4086;1322.3246;1332.4215,0.428571;0.000000;0.102041;0.154286;0.009524;0.049328,6.36899e+12,317.405,3.82139e+13,679.054503;38213942800732.070312;685.983631;1143.306052;3295.411560;317.405079,"data\HY202103\D24\20190531_151815\HY202103_D24_(0,-4)_LION1_DCM_LMZO.xml"
HY202103,D24,DCM_LMZO,0,0,20190531_151815,MZMOTE_LULAB_380_500,-2.0,1.200114e-10,1.282649e-10,1.300665e-10,1279.9826,1339.9954,6000,-42.12598419189453,-6.046982765197754,-16.149998040517172,36.07900142669678,1333.8842,1298.9175,6,3.93571,0.00358476,-0.0032019,0.000600;0.000000;0.000549;-0.004000;-0.005057;-0.011303,1284.3595;1293.9888;1303.7187;1313.6308;1323.5688;1333.8528,0.005879;0.000000;0.017143;0.466667;0.238515;0.412208,1.11595e+12,174.102,6.69568e+12,3279.758333;6695684001758.362305;3587.235675;491.963750;389.123870;174.102439,"data\HY202103\D24\20190531_151815\HY202103_D24_(0,0)_LION1_DCM_LMZO.xml"
HY202103,D24,DCM_LMZO,0,0,20190531_151815,MZMOTE_LULAB_380_500,-1.5,1.200114e-10,1.282649e-10,1.300665e-10,1279.982,1339.993,6000,-42.062477111816406,-6.056049823760986,-16.156386209805806,36.00642728805542,1333.8617,1298.9361,6,3.93571,0.00358476,-0.0032019,0.000600;0.000000;0.000549;-0.004000;-0.005057;-0.011303,1284.3595;1293.9888;1303.7187;1313.6308;1323.5688;1333.8528,0.005879;0.000000;0.017143;0.466667;0.238515;0.412208,1.11595e+12,174.102,6.69568e+12,3279.758333;6695684001758.362305;3587.235675;491.963750;389.123870;174.102439,"data\HY202103\D24\20190531_151815\HY202103_D24_(0,0)_LION1_DCM_LMZO.xml"
HY202103,D24,DCM_LMZO,0,0,20190531_151815,MZMOTE_LULAB_380_500,-1.0,1.200114e-10,1.282649e-10,1.300665e-10,1279.9824,1339.9932,6000,-42.001953125,-6.018632888793945,-16.142303885062535,35.983320236206055,1333.8622,1298.9355,6,3.93571,0.00358476,-0.0032019,0.000600;0.000000;0.000549;-0.004000;-0.005057;-0.011303,1284.3595;1293.9888;1303.7187;1313.6308;1323.5688;1333.8528,0.005879;0.000000;0.017143;0.466667;0.238515;0.412208,1.11595e+12,174.102,6.69568e+12,3279.758333;6695684001758.362305;3587.235675;491.963750;389.123870;174.102439,"data\HY202103\D24\20190531_151815\HY202103_D24_(0,0)_LION1_DCM_LMZO.xml"
HY202103,D24,DCM_LMZO,0,0,20190531_151815,MZMOTE_LULAB_380_500,-0.5,1.200114e-10,1.282649e-10,1.300665e-10,1279.9833,1339.9936,6000,-42.07763671875,-6.054147720336914,-16.129455130974453,36.023488998413086,1333.8617,1298.9154,6,3.93571,0.00358476,-0.0032019,0.000600;0.000000;0.000549;-0.004000;-0.005057;-0.011303,1284.3595;1293.9888;1303.7187;1313.6308;1323.5688;1333.8528,0.005879;0.000000;0.017143;0.466667;0.238515;0.412208,1.11595e+12,174.102,6.69568e+12,3279.758333;6695684001758.362305;3587.235675;491.963750;389.123870;174.102439,"data\HY202103\D24\20190531_151815\HY202103_D24_(0,0)_LION1_DCM_LMZO.xml"
HY202103,D24,DCM_LMZO,0,0,20190531_151815,MZMOTE_LULAB_380_500,0.0,1.200114e-10,1.282649e-10,1.300665e-10,1279.9829,1339.9924,6000,-42.03520584106445,-6.04911470413208,-16.137707409699757,35.98609113693237,1333.8305,1298.8873,6,3.93571,0.00358476,-0.0032019,0.000600;0.000000;0.000549;-0.004000;-0.005057;-0.011303,1284.3595;1293.9888;1303.7187;1313.6308;1323.5688;1333.8528,0.005879;0.000000;0.017143;0.466667;0.238515;0.412208,1.11595e+12,174.102,6.69568e+12,3279.758333;6695684001758.362305;3587.235675;491.963750;389.123870;174.102439,"data\HY202103\D24\20190531_151815\HY202103_D24_(0,0)_LION1_DCM_LMZO.xml"
HY202103,D24,DCM_LMZO,0,0,20190531_151815,MZMOTE_LULAB_380_500,0.5,1.200114e-10,1.282649e-10,1.300665e-10,1279.9831,1339.9919,6000,-42.0632209777832,-6.042682647705078,-16.12863661646843,36.020538330078125,1333.8604,1298.9359,6,3.93571,0.00358476,-0.0032019,0.000600;0.000000;0.000549;-0.004000;-0.005057;-0.011303,1284.3595;1293.9888;1303.7187;1313.6308;1323.5688;1333.8528,0.005879;0.000000;0.017143;0.466667;0.238515;0.412208,1.11595e+12,174.102,6.69568e+12,3279.758333;6695684001758.362305;3587.235675;491.963750;389.123870;174.102439,"data\HY202103\D24\20190531_151815\HY202103_D24_(0,0)_LION1_DCM_LMZO.xml"
HY202103,D24,DCM_LMZO,2,0,20190531_151815,MZMOTE_LULAB_380_500,-2.0,1.209331e-10,1.280973e-10,1.291028e-10,1279.98,1339.9858,6000,-43.19663619995117,-6.085258483886719,-17.706292730093,37.11137771606445,1330.8214,1296.1267,6,5.92969,0.00363238,-0.00191048,-0.000000;-0.007920;-0.002189;-0.002800;-0.003720;0.005166,1281.7458;1291.1148;1300.8794;1310.7005;1320.5376;1330.8303,0.000000;0.525000;0.112514;0.123331;0.466667;0.209966,1.58971e+13,374.349,9.53823e+13,95382322723660.953125;374.348958;1354.693620;1058.872768;797.001008;573.946522,"data\HY202103\D24\20190531_151815\HY202103_D24_(0,2)_LION1_DCM_LMZO.xml"
HY202103,D24,DCM_LMZO,2,0,20190531_151815,MZMOTE_LULAB_380_500,-1.5,1.209331e-10,1.280973e-10,1.291028e-10,1279.98,1339.9879,6000,-43.104915618896484,-6.0856781005859375,-17.69970675722758,37.01923751831055,1330.8308,1296.1276,6,5.92969,0.00363238,-0.00191048,-0.000000;-0.007920;-0.002189;-0.002800;-0.003720;0.005166,1281.7458;1291.1148;1300.8794;1310.7005;1320.5376;1330.8303,0.000000;0.525000;0.112514;0.123331;0.466667;0.209966,1.58971e+13,374.349,9.53823e+13,95382322723660.953125;374.348958;1354.693620;1058.872768;797.001008;573.946522,"data\HY202103\D24\20190531_151815\HY202103_D24_(0,2)_LION1_DCM_LMZO.xml"
HY202103,D24,DCM_LMZO,2,0,20190531_151815,MZMOTE_LULAB_380_500,-1.0,1.209331e-10,1.280973e-10,1.291028e-10,1279.9803,1339.9902,6000,-43.07414627075195,-6.079622268676758,-17.70305636072159,36.994524002075195,1330.8117,1296.0789,6,5.92969,0.00363238,-0.00191048,-0.000000;-0.007920;-0.002189;-0.002800;-0.003720;0.005166,1281.7458;1291.1148;1300.8794;1310.7005;1320.5376;1330.8303,0.000000;0.525000;0.112514;0.123331;0.466667;0.209966,1.58971e+13,374.349,9.53823e+13,95382322723660.953125;374.348958;1354.693620;1058.872768;797.001008;573.946522,"data\HY202103\D24\20190531_151815\HY202103_D24_(0,2)_LION1_DCM_LMZO.xml"
HY202103,D24,DCM_LMZO,2,0,20190531_151815,MZMOTE_LULAB_380_500,-0.5,1.209331e-10,1.280973e-10,1.291028e-10,1279.9806,1339.9915,6000,-43.177040100097656,-6.088971138000488,-17.72289246638616,37.08806896209717,1330.8215,1296.0797,6,5.92969,0.00363238,-0.00191048,-0.000000;-0.007920;-0.002189;-0.002800;-0.003720;0.005166,1281.7458;1291.1148;1300.8794;1310.7005;1320.5376;1330.8303,0.000000;0.525000;0.112514;0.123331;0.466667;0.209966,1.58971e+13,374.349,9.53823e+13,95382322723660.953125;374.348958;1354.693620;1058.872768;797.001008;573.946522,"data\HY202103\D24\20190531_151815\HY202103_D24_(0,2)_LION1_DCM_LMZO.xml"
HY202103,D24,DCM_LMZO,2,0,20190531_151815,MZMOTE_LULAB_380_500,0.0,1.209331e-10,1.280973e-10,1.291028e-10,1279.9808,1339.9912,6000,-43.24881362915039,-6.0862226486206055,-17.75354737750689,37.162590980529785,1330.8423,1296.0789,6,5.92969,0.00363238,-0.00191048,-0.000000;-0.007920;-0.002189;-0.002800;-0.003720;0.005166,1281.7458;1291.1148;1300.8794;1310.7005;1320.5376;1330.8303,0.000000;0.525000;0.112514;0.123331;0.466667;0.209966,1.58971e+13,374.349,9.53823e+13,95382322723660.953125;374.348958;1354.693620;1058.872768;797.001008;573.946522,"data\HY202103\D24\20190531_151815\HY202103_D24_(0,2)_LION1_DCM_LMZO.xml"
HY202103,D24,DCM_LMZO,2,0,20190531_151815,MZMOTE_LULAB_380_500,0.5,1.209331e-10,1.280973e-10,1.291028e-10,1279.9813,1339.991,6000,-43.10149383544922,-6.087635517120361,-17.74937914466858,37.01385831832886,1330.7932,1296.0786,6,5.92969,0.00363238,-0.00191048,-0.000000;-0.007920;-0.002189;-0.002800;-0.003720;0.005166,1281.7458;1291.1148;1300.8794;1310.7005;1320.5376;1330.8303,0.000000;0.525000;0.112514;0.123331;0.466667;0.209966,1.58971e+13,374.349,9.53823e+13,95382322723660.953125;374.348958;1354.693620;1058.872768;797.001008;573.946522,"data\HY202103\D24\20190531_151815\HY202103_D24_(0,2)_LION1_DCM_LMZO.xml"
HY202103,D24,DCM_LMZO,-1,2,20190531_151815,MZMOTE_LULAB_380_500,-2.0,1.228184e-10,1.290609e-10,1.283068e-10,1279.9813,1339.9863,6000,-43.008819580078125,-6.084997177124023,-16.756877287785212,36.9238224029541,1333.9746,1299.5316,6,3.88723,0.00444571,0.00326286,0.004989;-0.001731;0.003000;-0.001817;0.012880;0.002257,1284.6228;1294.1967;1303.9338;1313.7985;1323.8132;1333.9664,0.771429;0.154286;0.428571;0.085714;0.795489;0.019048,706.939,150.902,1122.55,389.613545;1122.549918;647.871667;1069.599450;150.901786;861.095253,"data\HY202103\D24\20190531_151815\HY202103_D24_(2,-1)_LION1_DCM_LMZO.xml"
HY202103,D24,DCM_LMZO,-1,2,20190531_151815,MZMOTE_LULAB_380_500,-1.5,1.228184e-10,1.290609e-10,1.283068e-10,1279.9812,1339.9884,6000,-42.99455642700195,-6.072530746459961,-16.776947485287984,36.92202568054199,1333.9639,1299.531,6,3.88723,0.00444571,0.00326286,0.004989;-0.001731;0.003000;-0.001817;0.012880;0.002257,1284.6228;1294.1967;1303.9338;1313.7985;1323.8132;1333.9664,0.771429;0.154286;0.428571;0.085714;0.795489;0.019048,706.939,150.902,1122.55,389.613545;1122.549918;647.871667;1069.599450;150.901786;861.095253,"data\HY202103\D24\20190531_151815\HY202103_D24_(2,-1)_LION1_DCM_LMZO.xml"
HY202103,D24,DCM_LMZO,-1,2,20190531_151815,MZMOTE_LULAB_380_500,-1.0,1.228184e-10,1.290609e-10,1.283068e-10,1279.9814,1339.9892,6000,-42.9104118347168,-6.09610652923584,-16.736940321207047,36.81430530548096,1333.9343,1299.5714,6,3.88723,0.00444571,0.00326286,0.004989;-0.001731;0.003000;-0.001817;0.012880;0.002257,1284.6228;1294.1967;1303.9338;1313.7985;1323.8132;1333.9664,0.771429;0.154286;0.428571;0.085714;0.795489;0.019048,706.939,150.902,1122.55,389.613545;1122.549918;647.871667;1069.599450;150.901786;861.095253,"data\HY202103\D24\20190531_151815\HY202103_D24_(2,-1)_LION1_DCM_LMZO.xml"
HY202103,D24,DCM_LMZO,-1,2,20190531_151815,MZMOTE_LULAB_380_500,-0.5,1.228184e-10,1.290609e-10,1.283068e-10,1279.9809,1339.9875,6000,-42.99048614501953,-6.086458683013916,-16.74119563070933,36.904027462005615,1333.973,1299.5298,6,3.88723,0.00444571,0.00326286,0.004989;-0.001731;0.003000;-0.001817;0.012880;0.002257,1284.6228;1294.1967;1303.9338;1313.7985;1323.8132;1333.9664,0.771429;0.154286;0.428571;0.085714;0.795489;0.019048,706.939,150.902,1122.55,389.613545;1122.549918;647.871667;1069.599450;150.901786;861.095253,"data\HY202103\D24\20190531_151815\HY202103_D24_(2,-1)_LION1_DCM_LMZO.xml"
HY202103,D24,DCM_LMZO,-1,2,20190531_151815,MZMOTE_LULAB_380_500,0.0,1.228184e-10,1.290609e-10,1.283068e-10,1279.9811,1339.9892,6000,-43.07158660888672,-6.087033271789551,-16.728045231819152,36.98455333709717,1333.9632,1299.5295,6,3.88723,0.00444571,0.00326286,0.004989;-0.001731;0.003000;-0.001817;0.012880;0.002257,1284.6228;1294.1967;1303.9338;1313.7985;1323.8132;1333.9664,0.771429;0.154286;0.428571;0.085714;0.795489;0.019048,706.939,150.902,1122.55,389.613545;1122.549918;647.871667;1069.599450;150.901786;861.095253,"data\HY202103\D24\20190531_151815\HY202103_D24_(2,-1)_LION1_DCM_LMZO.xml"
HY202103,D24,DCM_LMZO,-1,2,20190531_151815,MZMOTE_LULAB_380_500,0.5,1.228184e-10,1.290609e-10,1.283068e-10,1279.9816,1339.9896,6000,-42.9155387878418,-6.08273983001709,-16.722281055370967,36.83279895782471,1333.9721,1299.5293,6,3.88723,0.00444571,0.00326286,0.004989;-0.001731;0.003000;-0.001817;0.012880;0.002257,1284.6228;1294.1967;1303.9338;1313.7985;1323.8132;1333.9664,0.771429;0.154286;0.428571;0.085714;0.795489;0.019048,706.939,150.902,1122.55,389.613545;1122.549918;647.871667;1069.599450;150.901786;861.095253,"data\HY202103\D24\20190531_151815\HY202103_D24_(2,-1)_LION1_DCM_LMZO.xml"
HY202103,D24,DCM_LMZO,-3,2,20190531_151815,MZMOTE_LULAB_380_500,-2.0,1.191315e-10,1.292704e-10,1.277203e-10,1279.9769,1339.9874,6000,-44.4023323059082,-6.7915472984313965,-17.783308195114135,37.61078500747681,1337.4737,1302.2698,6,4.30047,0.00684857,0.00260095,0.003394;0.001737;0.008309;-0.007131;-0.005611;0.014909,1288.0716;1297.7174;1307.4905;1317.2806;1327.3278;1337.5318,0.257143;0.045307;0.518911;0.084780;0.125809;0.156443,493.169,144.228,1237.8,633.486251;1237.798794;258.796997;301.515091;383.188221;144.227993,"data\HY202103\D24\20190531_151815\HY202103_D24_(2,-3)_LION1_DCM_LMZO.xml"
HY202103,D24,DCM_LMZO,-3,2,20190531_151815,MZMOTE_LULAB_380_500,-1.5,1.191315e-10,1.292704e-10,1.277203e-10,1279.9769,1339.986,6000,-44.44489288330078,-6.771251201629639,-17.786446560939154,37.67364168167114,1337.5032,1302.2697,6,4.30047,0.00684857,0.00260095,0.003394;0.001737;0.008309;-0.007131;-0.005611;0.014909,1288.0716;1297.7174;1307.4905;1317.2806;1327.3278;1337.5318,0.257143;0.045307;0.518911;0.084780;0.125809;0.156443,493.169,144.228,1237.8,633.486251;1237.798794;258.796997;301.515091;383.188221;144.227993,"data\HY202103\D24\20190531_151815\HY202103_D24_(2,-3)_LION1_DCM_LMZO.xml"
HY202103,D24,DCM_LMZO,-3,2,20190531_151815,MZMOTE_LULAB_380_500,-1.0,1.191315e-10,1.292704e-10,1.277203e-10,1279.9777,1339.9878,6000,-44.43967056274414,-6.776493549346924,-17.812612198511758,37.66317701339722,1337.5417,1302.2694,6,4.30047,0.00684857,0.00260095,0.003394;0.001737;0.008309;-0.007131;-0.005611;0.014909,1288.0716;1297.7174;1307.4905;1317.2806;1327.3278;1337.5318,0.257143;0.045307;0.518911;0.084780;0.125809;0.156443,493.169,144.228,1237.8,633.486251;1237.798794;258.796997;301.515091;383.188221;144.227993,"data\HY202103\D24\20190531_151815\HY202103_D24_(2,-3)_LION1_DCM_LMZO.xml"
HY202103,D24,DCM_LMZO,-3,2,20190531_151815,MZMOTE_LULAB_380_500,-0.5,1.191315e-10,1.292704e-10,1.277203e-10,1279.9782,1339.9901,6000,-44.34751892089844,-6.775656223297119,-17.774786555608113,37.57186269760132,1337.5607,1302.2784,6,4.30047,0.00684857,0.00260095,0.003394;0.001737;0.008309;-0.007131;-0.005611;0.014909,1288.0716;1297.7174;1307.4905;1317.2806;1327.3278;1337.5318,0.257143;0.045307;0.518911;0.084780;0.125809;0.156443,493.169,144.228,1237.8,633.486251;1237.798794;258.796997;301.515091;383.188221;144.227993,"data\HY202103\D24\20190531_151815\HY202103_D24_(2,-3)_LION1_DCM_LMZO.xml"
HY202103,D24,DCM_LMZO,-3,2,20190531_151815,MZMOTE_LULAB_380_500,0.0,1.191315e-10,1.292704e-10,1.277203e-10,1279.9781,1339.9905,6000,-44.31608200073242,-6.759271144866943,-17.76205378595988,37.55681085586548,1337.5515,1302.2688,6,4.30047,0.00684857,0.00260095,0.003394;0.001737;0.008309;-0.007131;-0.005611;0.014909,1288.0716;1297.7174;1307.4905;1317.2806;1327.3278;1337.5318,0.257143;0.045307;0.518911;0.084780;0.125809;0.156443,493.169,144.228,1237.8,633.486251;1237.798794;258.796997;301.515091;383.188221;144.227993,"data\HY202103\D24\20190531_151815\HY202103_D24_(2,-3)_LION1_DCM_LMZO.xml"
HY202103,D24,DCM_LMZO,-3,2,20190531_151815,MZMOTE_LULAB_380_500,0.5,1.191315e-10,1.292704e-10,1.277203e-10,1279.9785,1339.9901,6000,-44.33107376098633,-6.772681713104248,-17.765811547438304,37.55839204788208,1337.4934,1302.2683,6,4.30047,0.00684857,0.00260095,0.003394;0.001737;0.008309;-0.007131;-0.005611;0.014909,1288.0716;1297.7174;1307.4905;1317.2806;1327.3278;1337.5318,0.257143;0.045307;0.518911;0.084780;0.125809;0.156443,493.169,144.228,1237.8,633.486251;1237.798794;258.796997;301.515091;383.188221;144.227993,"data\HY202103\D24\20190531_151815\HY202103_D24_(2,-3)_LION1_DCM_LMZO.xml"
HY202103,D24,DCM_LMZO,2,2,20190531_151815,MZMOTE_LULAB_380_500,-2.0,1.204304e-10,1.285163e-10,1.300245e-10,1279.9782,1339.9864,6000,-43.98309326171875,-6.332812786102295,-17.544320131460825,37.650280475616455,1338.4639,1303.678,6,3.95035,0.00511429,0.00436,-0.000000;-0.000000;0.012383;-0.002263;0.008257;0.007783,1288.9468;1298.6588;1308.4033;1318.3212;1328.4571;1338.4804,0.000000;0.000000;0.277543;0.171429;0.297715;0.043997,4.24026e+12,159.509,1.47531e+13,10688453297243.300781;14753132417757.917969;159.508826;872.867740;239.208045;253.785334,"data\HY202103\D24\20190531_151815\HY202103_D24_(2,2)_LION1_DCM_LMZO.xml"
HY202103,D24,DCM_LMZO,2,2,20190531_151815,MZMOTE_LULAB_380_500,-1.5,1.204304e-10,1.285163e-10,1.300245e-10,1279.9782,1339.9897,6000,-44.092613220214844,-6.339667320251465,-17.540962725718817,37.75294589996338,1338.4934,1303.6785,6,3.95035,0.00511429,0.00436,-0.000000;-0.000000;0.012383;-0.002263;0.008257;0.007783,1288.9468;1298.6588;1308.4033;1318.3212;1328.4571;1338.4804,0.000000;0.000000;0.277543;0.171429;0.297715;0.043997,4.24026e+12,159.509,1.47531e+13,10688453297243.300781;14753132417757.917969;159.508826;872.867740;239.208045;253.785334,"data\HY202103\D24\20190531_151815\HY202103_D24_(2,2)_LION1_DCM_LMZO.xml"
