lot,wafer,test_site,die_column,die_row,timestamp,device_name,dc_bias_v,current_at_minus_1v_a,current_at_0v_a,current_at_plus_1v_a,wavelength_start_nm,wavelength_stop_nm,point_count,il_min_db,il_max_db,il_mean_db,extinction_ratio_db,wavelength_at_min_il_nm,wavelength_at_max_il_nm,source_file
HY202103,D08,DCM_LMZC,2,0,20190712_113254,MZMCTE_LULAB_450_500,0.5,7.961963e-11,2.123519e-11,0.005282801,1530.00231314,1579.99222301,6065,-54.619390883636775,-8.960056497096097,-18.629501170676726,45.65933438654068,1578.16422777,1556.45345986,"data\HY202103\D08\20190712_113254\HY202103_D08_(0,2)_LION1_DCM_LMZC.xml"
HY202103,D08,DCM_LMZC,-1,2,20190712_113254,MZMCTE_LULAB_450_500,-2.0,4.573714e-11,2.1569e-11,0.00488411,1530.00491433,1579.99502109,6065,-56.23434391534391,-9.811603174603176,-19.36491037924531,46.422740740740736,1532.08352839,1553.62776052,"data\HY202103\D08\20190712_113254\HY202103_D08_(2,-1)_LION1_DCM_LMZC.xml"
HY202103,D08,DCM_LMZC,-1,2,20190712_113254,MZMCTE_LULAB_450_500,-1.5,4.573714e-11,2.1569e-11,0.00488411,1530.00312584,1579.99334388,6065,-57.6216541005291,-9.830640211640214,-19.383532437388965,47.791013888888884,1532.00171272,1553.25582384,"data\HY202103\D08\20190712_113254\HY202103_D08_(2,-1)_LION1_DCM_LMZC.xml"
HY202103,D08,DCM_LMZC,-1,2,20190712_113254,MZMCTE_LULAB_450_500,-1.0,4.573714e-11,2.1569e-11,0.00488411,1530.0031874,1579.99350173,6065,-58.213873928115305,-9.86693650793651,-19.37303355117688,48.3469374201788,1531.88170518,1553.17358477,"data\HY202103\D08\20190712_113254\HY202103_D08_(2,-1)_LION1_DCM_LMZC.xml"
HY202103,D08,DCM_LMZC,-1,2,20190712_113254,MZMCTE_LULAB_450_500,-0.5,4.573714e-11,2.1569e-11,0.00488411,1530.00058524,1579.99934229,6066,-56.46471428571428,-9.885973544973545,-19.366623372190233,46.578740740740734,1531.76706769,1553.26150353,"data\HY202103\D08\20190712_113254\HY202103_D08_(2,-1)_LION1_DCM_LMZC.xml"
HY202103,D08,DCM_LMZC,-1,2,20190712_113254,MZMCTE_LULAB_450_500,0.0,4.573714e-11,2.1569e-11,0.00488411,1530.00712811,1579.99742298,6065,-57.43269185046792,-9.904566137566139,-19.349618855032084,47.52812571290178,1531.66960115,1553.08717736,"data\HY202103\D08\20190712_113254\HY202103_D08_(2,-1)_LION1_DCM_LMZC.xml"
HY202103,D08,DCM_LMZC,-1,2,20190712_113254,MZMCTE_LULAB_450_500,0.5,4.573714e-11,2.1569e-11,0.00488411,1530.0048203,1579.99476104,6065,-58.303352589342545,-9.941751322751324,-19.350941274418155,48.36160126659122,1531.5152859,1552.77230566,"data\HY202103\D08\20190712_113254\HY202103_D08_(2,-1)_LION1_DCM_LMZC.xml"
HY202103,D08,DCM_LMZC,-3,2,20190712_113254,MZMCTE_LULAB_450_500,-2.0,1.951419e-09,7.340023e-12,0.00500029,1530.00301924,1579.99308701,6065,-51.69934186501648,-11.79813437904481,-20.03788968180881,39.90120748597167,1543.42046164,1550.46335477,"data\HY202103\D08\20190712_113254\HY202103_D08_(2,-3)_LION1_DCM_LMZC.xml"
HY202103,D08,DCM_LMZC,-3,2,20190712_113254,MZMCTE_LULAB_450_500,-1.5,1.951419e-09,7.340023e-12,0.00500029,1530.00390645,1579.99409827,6065,-51.37351994657182,-11.815785007031215,-20.018521844821425,39.5577349395406,1571.85601834,1550.44788046,"data\HY202103\D08\20190712_113254\HY202103_D08_(2,-3)_LION1_DCM_LMZC.xml"
HY202103,D08,DCM_LMZC,-3,2,20190712_113254,MZMCTE_LULAB_450_500,-1.0,1.951419e-09,7.340023e-12,0.00500029,1530.0053989,1579.99547116,6065,-49.51118971605517,-11.849080836501289,-19.999942359634986,37.662108879553884,1571.73959564,1550.1872541,"data\HY202103\D08\20190712_113254\HY202103_D08_(2,-3)_LION1_DCM_LMZC.xml"
HY202103,D08,DCM_LMZC,-3,2,20190712_113254,MZMCTE_LULAB_450_500,-0.5,1.951419e-09,7.340023e-12,0.00500029,1530.00472807,1579.9950658,6065,-49.36418499724048,-11.869296412727998,-19.953195007307233,37.49488858451248,1571.62944486,1550.42403481,"data\HY202103\D08\20190712_113254\HY202103_D08_(2,-3)_LION1_DCM_LMZC.xml"
HY202103,D08,DCM_LMZC,-3,2,20190712_113254,MZMCTE_LULAB_450_500,0.0,1.951419e-09,7.340023e-12,0.00500029,1530.0022379,1579.99230569,6065,-49.019703392698425,-11.902551896896245,-20.001008364781857,37.117151495802176,1557.04049444,1550.20029909,"data\HY202103\D08\20190712_113254\HY202103_D08_(2,-3)_LION1_DCM_LMZC.xml"
HY202103,D08,DCM_LMZC,-3,2,20190712_113254,MZMCTE_LULAB_450_500,0.5,1.951419e-09,7.340023e-12,0.00500029,1530.00479908,1579.99515363,6065,-49.36145507033846,-11.920092402104071,-19.9155725035644,37.44136266823439,1556.87779109,1550.00622927,"data\HY202103\D08\20190712_113254\HY202103_D08_(2,-3)_LION1_DCM_LMZC.xml"
HY202103,D08,DCM_LMZC,2,2,20190712_113254,MZMCTE_LULAB_450_500,-2.0,3.995418e-10,2.252873e-11,0.005182757,1530.00437107,1579.99473167,6065,-56.27651131624304,-10.039863139207888,-19.22866918281223,46.23664817703515,1579.97770778,1557.82857484,"data\HY202103\D08\20190712_113254\HY202103_D08_(2,2)_LION1_DCM_LMZC.xml"
HY202103,D08,DCM_LMZC,2,2,20190712_113254,MZMCTE_LULAB_450_500,-1.5,3.995418e-10,2.252873e-11,0.005182757,1530.00201878,1579.99197125,6065,-54.6197520541287,-10.102661214632446,-19.311450981521656,44.517090839496255,1536.63319748,1557.29644015,"data\HY202103\D08\20190712_113254\HY202103_D08_(2,2)_LION1_DCM_LMZC.xml"
HY202103,D08,DCM_LMZC,2,2,20190712_113254,MZMCTE_LULAB_450_500,-1.0,3.995418e-10,2.252873e-11,0.005182757,1530.00604385,1579.99636983,6065,-55.522047525558975,-10.021320916678633,-19.38053442378624,45.50072660888034,1579.73253772,1557.7887003,"data\HY202103\D08\20190712_113254\HY202103_D08_(2,2)_LION1_DCM_LMZC.xml"
HY202103,D08,DCM_LMZC,2,2,20190712_113254,MZMCTE_LULAB_450_500,-0.5,3.995418e-10,2.252873e-11,0.005182757,1530.00350754,1579.9937028,6065,-56.46324297778662,-10.050955652758567,-19.457077589832252,46.41228732502805,1579.66180865,1557.29831854,"data\HY202103\D08\20190712_113254\HY202103_D08_(2,2)_LION1_DCM_LMZC.xml"
HY202103,D08,DCM_LMZC,2,2,20190712_113254,MZMCTE_LULAB_450_500,0.0,3.995418e-10,2.252873e-11,0.005182757,1530.00098137,1579.99982427,6066,-56.76927580274169,-10.052736102335281,-19.533289745161717,46.71653970040641,1579.56582488,1557.38666931,"data\HY202103\D08\20190712_113254\HY202103_D08_(2,2)_LION1_DCM_LMZC.xml"
HY202103,D08,DCM_LMZC,2,2,20190712_113254,MZMCTE_LULAB_450_500,0.5,3.995418e-10,2.252873e-11,0.005182757,1530.00752525,1579.99775797,6065,-53.46480423280424,-10.051322726788742,-19.596583843362993,43.4134815060155,1536.09948845,1557.3354376,"data\HY202103\D08\20190712_113254\HY202103_D08_(2,2)_LION1_DCM_LMZC.xml"
HY202103,D08,DCM_LMZC,0,3,20190712_113254,MZMCTE_LULAB_450_500,-2.0,8.534919e-10,4.301856e-12,0.005047702,1530.00490273,1579.99532802,6065,-54.45465524295865,-10.228689021934276,-20.010918945678313,44.22596622102438,1533.77461127,1554.9544817,"data\HY202103\D08\20190712_113254\HY202103_D08_(3,0)_LION1_DCM_LMZC.xml"
HY202103,D08,DCM_LMZC,0,3,20190712_113254,MZMCTE_LULAB_450_500,-1.5,8.534919e-10,4.301856e-12,0.005047702,1530.0001893,1579.99873862,6066,-56.13410754061744,-10.243674876191303,-20.065787830869194,45.89043266442614,1533.67359086,1554.76817801,"data\HY202103\D08\20190712_113254\HY202103_D08_(3,0)_LION1_DCM_LMZC.xml"
HY202103,D08,DCM_LMZC,0,3,20190712_113254,MZMCTE_LULAB_450_500,-1.0,8.534919e-10,4.301856e-12,0.005047702,1530.00281074,1579.9926616,6065,-56.44456355841358,-10.264357239666719,-20.07191711197409,46.180206318746855,1533.58793189,1554.62223433,"data\HY202103\D08\20190712_113254\HY202103_D08_(3,0)_LION1_DCM_LMZC.xml"
HY202103,D08,DCM_LMZC,0,3,20190712_113254,MZMCTE_LULAB_450_500,-0.5,8.534919e-10,4.301856e-12,0.005047702,1530.00393973,1579.99440582,6065,-55.482406366103795,-10.27674936250034,-20.081657024827024,45.205657003603456,1533.4608514,1554.79706249,"data\HY202103\D08\20190712_113254\HY202103_D08_(3,0)_LION1_DCM_LMZC.xml"
HY202103,D08,DCM_LMZC,0,3,20190712_113254,MZMCTE_LULAB_450_500,0.0,8.534919e-10,4.301856e-12,0.005047702,1530.00593639,1579.99635112,6065,-56.438550298868,-10.297733578924525,-20.071657249579307,46.14081671994347,1533.33442314,1554.63373107,"data\HY202103\D08\20190712_113254\HY202103_D08_(3,0)_LION1_DCM_LMZC.xml"
HY202103,D08,DCM_LMZC,0,3,20190712_113254,MZMCTE_LULAB_450_500,0.5,8.534919e-10,4.301856e-12,0.005047702,1530.00658203,1579.99714458,6065,-58.52421687198056,-10.316913403167266,-20.118912638208016,48.20730346881329,1533.20684848,1554.31330807,"data\HY202103\D08\20190712_113254\HY202103_D08_(3,0)_LION1_DCM_LMZC.xml"
