lot,wafer,test_site,die_column,die_row,timestamp,device_name,dc_bias_v,current_a,extinction_ratio_db,vpi_at_dc_bias_v,source_file
HY202103,D08,DCM_LMZC,0,-4,20190712_113254,MZMCTE_LULAB_450_500,-0.5,1.170327e-09,48.82614425049304,13.1963,"data\HY202103\D08\20190712_113254\HY202103_D08_(0,-4)_LION1_DCM_LMZC.xml"
HY202103,D08,DCM_LMZC,0,-4,20190712_113254,MZMCTE_LULAB_450_500,0.0,5.796121e-12,49.96084334601559,11.9364,"data\HY202103\D08\20190712_113254\HY202103_D08_(0,-4)_LION1_DCM_LMZC.xml"
HY202103,D08,DCM_LMZC,0,-4,20190712_113254,MZMCTE_LULAB_450_500,0.5,3.853886e-09,47.831508895723246,10.9035,"data\HY202103\D08\20190712_113254\HY202103_D08_(0,-4)_LION1_DCM_LMZC.xml"
HY202103,D08,DCM_LMZC,0,0,20190712_113254,MZMCTE_LULAB_450_500,-2.0,1.790506e-11,48.059871002454834,17.4567,"data\HY202103\D08\20190712_113254\HY202103_D08_(0,0)_LION1_DCM_LMZC.xml"
HY202103,D08,DCM_LMZC,0,0,20190712_113254,MZMCTE_LULAB_450_500,-1.5,7.551078e-13,45.551235718231155,16.3695,"data\HY202103\D08\20190712_113254\HY202103_D08_(0,0)_LION1_DCM_LMZC.xml"
HY202103,D08,DCM_LMZC,0,0,20190712_113254,MZMCTE_LULAB_450_500,-1.0,5.754345e-12,47.64288020852635,15.5166,"data\HY202103\D08\20190712_113254\HY202103_D08_(0,0)_LION1_DCM_LMZC.xml"
HY202103,D08,DCM_LMZC,0,0,20190712_113254,MZMCTE_LULAB_450_500,-0.5,1.601926e-11,48.39831505566994,14.8258,"data\HY202103\D08\20190712_113254\HY202103_D08_(0,0)_LION1_DCM_LMZC.xml"
HY202103,D08,DCM_LMZC,0,0,20190712_113254,MZMCTE_LULAB_450_500,0.0,1.543508e-11,46.381294945021125,14.2536,"data\HY202103\D08\20190712_113254\HY202103_D08_(0,0)_LION1_DCM_LMZC.xml"
HY202103,D08,DCM_LMZC,0,0,20190712_113254,MZMCTE_LULAB_450_500,0.5,2.985975e-09,47.21625899528959,13.7716,"data\HY202103\D08\20190712_113254\HY202103_D08_(0,0)_LION1_DCM_LMZC.xml"
HY202103,D08,DCM_LMZC,0,2,20190712_113254,MZMCTE_LULAB_450_500,-2.0,4.835394e-10,48.74198878878691,12.1401,"data\HY202103\D08\20190712_113254\HY202103_D08_(0,2)_LION1_DCM_LMZC.xml"
HY202103,D08,DCM_LMZC,0,2,20190712_113254,MZMCTE_LULAB_450_500,-1.5,2.217012e-10,45.49975025776886,10.8571,"data\HY202103\D08\20190712_113254\HY202103_D08_(0,2)_LION1_DCM_LMZC.xml"
HY202103,D08,DCM_LMZC,0,2,20190712_113254,MZMCTE_LULAB_450_500,-1.0,7.961963e-11,46.424060456334836,9.83852,"data\HY202103\D08\20190712_113254\HY202103_D08_(0,2)_LION1_DCM_LMZC.xml"
HY202103,D08,DCM_LMZC,0,2,20190712_113254,MZMCTE_LULAB_450_500,-0.5,1.519271e-11,48.4692523058941,9.00665,"data\HY202103\D08\20190712_113254\HY202103_D08_(0,2)_LION1_DCM_LMZC.xml"
HY202103,D08,DCM_LMZC,0,2,20190712_113254,MZMCTE_LULAB_450_500,0.0,2.123519e-11,47.27212884790886,8.31234,"data\HY202103\D08\20190712_113254\HY202103_D08_(0,2)_LION1_DCM_LMZC.xml"
HY202103,D08,DCM_LMZC,0,2,20190712_113254,MZMCTE_LULAB_450_500,0.5,3.094061e-09,45.65933438654068,7.72274,"data\HY202103\D08\20190712_113254\HY202103_D08_(0,2)_LION1_DCM_LMZC.xml"
HY202103,D08,DCM_LMZC,2,-1,20190712_113254,MZMCTE_LULAB_450_500,-2.0,3.467994e-10,46.422740740740736,13.7042,"data\HY202103\D08\20190712_113254\HY202103_D08_(2,-1)_LION1_DCM_LMZC.xml"
HY202103,D08,DCM_LMZC,2,-1,20190712_113254,MZMCTE_LULAB_450_500,-1.5,1.399991e-10,47.791013888888884,11.9661,"data\HY202103\D08\20190712_113254\HY202103_D08_(2,-1)_LION1_DCM_LMZC.xml"
HY202103,D08,DCM_LMZC,2,-1,20190712_113254,MZMCTE_LULAB_450_500,-1.0,4.573714e-11,48.3469374201788,10.7452,"data\HY202103\D08\20190712_113254\HY202103_D08_(2,-1)_LION1_DCM_LMZC.xml"
HY202103,D08,DCM_LMZC,2,-1,20190712_113254,MZMCTE_LULAB_450_500,-0.5,2.758021e-12,46.578740740740734,9.81354,"data\HY202103\D08\20190712_113254\HY202103_D08_(2,-1)_LION1_DCM_LMZC.xml"
HY202103,D08,DCM_LMZC,2,-1,20190712_113254,MZMCTE_LULAB_450_500,0.0,2.1569e-11,47.52812571290178,9.0657,"data\HY202103\D08\20190712_113254\HY202103_D08_(2,-1)_LION1_DCM_LMZC.xml"
HY202103,D08,DCM_LMZC,2,-1,20190712_113254,MZMCTE_LULAB_450_500,0.5,2.969408e-09,48.36160126659122,8.44497,"data\HY202103\D08\20190712_113254\HY202103_D08_(2,-1)_LION1_DCM_LMZC.xml"
HY202103,D08,DCM_LMZC,2,-3,20190712_113254,MZMCTE_LULAB_450_500,-2.0,3.960458e-09,39.90120748597167,24.8174,"data\HY202103\D08\20190712_113254\HY202103_D08_(2,-3)_LION1_DCM_LMZC.xml"
HY202103,D08,DCM_LMZC,2,-3,20190712_113254,MZMCTE_LULAB_450_500,-1.5,2.887443e-09,39.5577349395406,18.4762,"data\HY202103\D08\20190712_113254\HY202103_D08_(2,-3)_LION1_DCM_LMZC.xml"
HY202103,D08,DCM_LMZC,2,-3,20190712_113254,MZMCTE_LULAB_450_500,-1.0,1.951419e-09,37.662108879553884,15.0223,"data\HY202103\D08\20190712_113254\HY202103_D08_(2,-3)_LION1_DCM_LMZC.xml"
HY202103,D08,DCM_LMZC,2,-3,20190712_113254,MZMCTE_LULAB_450_500,-0.5,1.002834e-09,37.49488858451248,12.8163,"data\HY202103\D08\20190712_113254\HY202103_D08_(2,-3)_LION1_DCM_LMZC.xml"
HY202103,D08,DCM_LMZC,2,-3,20190712_113254,MZMCTE_LULAB_450_500,0.0,7.340023e-12,37.117151495802176,11.2667,"data\HY202103\D08\20190712_113254\HY202103_D08_(2,-3)_LION1_DCM_LMZC.xml"
HY202103,D08,DCM_LMZC,2,-3,20190712_113254,MZMCTE_LULAB_450_500,0.5,3.830139e-09,37.44136266823439,10.1073,"data\HY202103\D08\20190712_113254\HY202103_D08_(2,-3)_LION1_DCM_LMZC.xml"
HY202103,D08,DCM_LMZC,2,2,20190712_113254,MZMCTE_LULAB_450_500,-2.0,1.40475e-09,46.23664817703515,25.3312,"data\HY202103\D08\20190712_113254\HY202103_D08_(2,2)_LION1_DCM_LMZC.xml"
HY202103,D08,DCM_LMZC,2,2,20190712_113254,MZMCTE_LULAB_450_500,-1.5,8.012075e-10,44.517090839496255,22.1199,"data\HY202103\D08\20190712_113254\HY202103_D08_(2,2)_LION1_DCM_LMZC.xml"
HY202103,D08,DCM_LMZC,2,2,20190712_113254,MZMCTE_LULAB_450_500,-1.0,3.995418e-10,45.50072660888034,19.9113,"data\HY202103\D08\20190712_113254\HY202103_D08_(2,2)_LION1_DCM_LMZC.xml"
HY202103,D08,DCM_LMZC,2,2,20190712_113254,MZMCTE_LULAB_450_500,-0.5,1.536433e-10,46.41228732502805,18.3399,"data\HY202103\D08\20190712_113254\HY202103_D08_(2,2)_LION1_DCM_LMZC.xml"
HY202103,D08,DCM_LMZC,2,2,20190712_113254,MZMCTE_LULAB_450_500,0.0,2.252873e-11,46.71653970040641,17.2049,"data\HY202103\D08\20190712_113254\HY202103_D08_(2,2)_LION1_DCM_LMZC.xml"
HY202103,D08,DCM_LMZC,2,2,20190712_113254,MZMCTE_LULAB_450_500,0.5,3.132741e-09,43.4134815060155,16.3885,"data\HY202103\D08\20190712_113254\HY202103_D08_(2,2)_LION1_DCM_LMZC.xml"
HY202103,D08,DCM_LMZC,3,0,20190712_113254,MZMCTE_LULAB_450_500,-2.0,2.234832e-09,44.22596622102438,15.8759,"data\HY202103\D08\20190712_113254\HY202103_D08_(3,0)_LION1_DCM_LMZC.xml"
HY202103,D08,DCM_LMZC,3,0,20190712_113254,MZMCTE_LULAB_450_500,-1.5,1.443515e-09,45.89043266442614,15.5274,"data\HY202103\D08\20190712_113254\HY202103_D08_(3,0)_LION1_DCM_LMZC.xml"
HY202103,D08,DCM_LMZC,3,0,20190712_113254,MZMCTE_LULAB_450_500,-1.0,8.534919e-10,46.180206318746855,15.4472,"data\HY202103\D08\20190712_113254\HY202103_D08_(3,0)_LION1_DCM_LMZC.xml"
HY202103,D08,DCM_LMZC,3,0,20190712_113254,MZMCTE_LULAB_450_500,-0.5,4.021706e-10,45.205657003603456,15.6753,"data\HY202103\D08\20190712_113254\HY202103_D08_(3,0)_LION1_DCM_LMZC.xml"
HY202103,D08,DCM_LMZC,3,0,20190712_113254,MZMCTE_LULAB_450_500,0.0,4.301856e-12,46.14081671994347,16.3328,"data\HY202103\D08\20190712_113254\HY202103_D08_(3,0)_LION1_DCM_LMZC.xml"
HY202103,D08,DCM_LMZC,3,0,20190712_113254,MZMCTE_LULAB_450_500,0.5,3.374958e-09,48.20730346881329,17.7211,"data\HY202103\D08\20190712_113254\HY202103_D08_(3,0)_LION1_DCM_LMZC.xml"
